63.00000000,    76.00000000
94.00000000,    94.00000000
80.00000000,    75.00000000
68.00000000,    65.00000000
57.00000000,    91.00000000
93.00000000,    70.00000000
72.00000000,    82.00000000
83.00000000,    63.00000000
88.00000000,    85.00000000
79.00000000,    92.00000000
56.00000000,    63.00000000
96.00000000,    56.00000000
69.00000000,    96.00000000
74.00000000,    56.00000000
63.00000000,    26.00000000
94.00000000,    44.00000000
80.00000000,    25.00000000
68.00000000,    15.00000000
57.00000000,    41.00000000
93.00000000,    20.00000000
72.00000000,    32.00000000
83.00000000,    13.00000000
88.00000000,    35.00000000
79.00000000,    42.00000000
56.00000000,    13.00000000
96.00000000,    6.00000000
85.00000000,    3.00000000
60.00000000,    3.00000000
60.00000000,    53.00000000
69.00000000,    46.00000000
74.00000000,    6.00000000
85.00000000,    53.00000000
13.00000000,    76.00000000
44.00000000,    94.00000000
30.00000000,    75.00000000
18.00000000,    65.00000000
7.00000000,    91.00000000
43.00000000,    70.00000000
22.00000000,    82.00000000
33.00000000,    63.00000000
38.00000000,    85.00000000
29.00000000,    92.00000000
6.00000000,    63.00000000
52.00000000,    76.00000000
46.00000000,    56.00000000
2.00000000,    76.00000000
19.00000000,    96.00000000
24.00000000,    56.00000000
13.00000000,    26.00000000
44.00000000,    44.00000000
30.00000000,    25.00000000
18.00000000,    15.00000000
7.00000000,    41.00000000
43.00000000,    20.00000000
22.00000000,    32.00000000
33.00000000,    13.00000000
38.00000000,    35.00000000
29.00000000,    42.00000000
6.00000000,    13.00000000
52.00000000,    26.00000000
46.00000000,    6.00000000
35.00000000,    3.00000000
10.00000000,    3.00000000
2.00000000,    26.00000000
10.00000000,    53.00000000
19.00000000,    46.00000000
24.00000000,    6.00000000
35.00000000,    53.00000000
